0	0
0	1
1	2
2	3
3	4
4	3
5	4
6	3
7	2
8	3
9	2
10	1
11	2
12	3
13	4
14	5
15	4
16	3
17	2
18	3
19	2
20	1
21	0
22	-1
23	-2
24	-1
25	0
26	1
27	0
28	1
29	2
30	3
31	2
32	3
33	2
34	3
35	4
36	3
37	2
38	3
39	2
40	1
41	2
42	1
43	2
44	1
45	0
46	1
47	2
48	3
49	2
50	1
51	2
52	3
53	4
54	3
55	2
56	1
57	0
58	-1
59	-2
60	-3
61	-4
62	-5
63	-6
64	-5
65	-4
66	-5
67	-6
68	-5
69	-6
70	-5
71	-4
72	-5
73	-6
74	-5
75	-4
76	-5
77	-6
78	-5
79	-4
80	-5
81	-4
82	-5
83	-4
84	-5
85	-4
86	-3
87	-2
88	-3
89	-2
90	-3
91	-2
92	-3
93	-4
94	-3
95	-2
96	-1
97	-2
98	-1
99	-2
100	-3
101	-4
102	-3
103	-4
104	-5
105	-6
106	-5
107	-6
108	-7
109	-6
110	-7
111	-8
112	-7
113	-8
114	-7
115	-8
116	-7
117	-6
118	-7
119	-8
120	-9
121	-8
122	-9
123	-8
124	-7
125	-6
126	-7
127	-6
128	-5
129	-4
130	-5
131	-4
132	-3
133	-2
134	-1
135	0
136	-1
137	0
138	-1
139	0
140	-1
141	-2
142	-1
143	0
144	1
145	0
146	1
147	2
148	3
149	4
150	5
151	6
152	5
153	6
154	7
155	8
156	7
157	8
158	9
159	10
160	11
161	10
162	11
163	12
164	11
165	12
166	13
167	12
168	13
169	14
170	15
171	14
172	15
173	16
174	17
175	16
176	15
177	14
178	15
179	16
180	15
181	14
182	13
183	12
184	11
185	10
186	9
187	10
188	11
189	10
190	9
191	10
192	9
193	10
194	11
195	10
196	11
197	12
198	11
199	12
200	13
201	14
202	15
203	16
204	15
205	14
206	15
207	16
208	15
209	16
210	15
211	14
212	13
213	14
214	13
215	12
216	13
217	12
218	13
219	14
220	13
221	14
222	15
223	14
224	13
225	12
226	11
227	10
228	11
229	10
230	9
231	10
232	9
233	8
234	7
235	6
236	5
237	4
238	5
239	6
240	5
241	4
242	5
243	6
244	5
245	4
246	3
247	2
248	1
249	0
250	-1
251	-2
252	-3
253	-4
254	-5
255	-6
256	-7
257	-8
258	-9
259	-8
260	-7
261	-8
262	-7
263	-8
264	-7
265	-8
266	-7
267	-8
268	-9
269	-10
270	-11
271	-12
272	-13
273	-14
274	-15
275	-14
276	-15
277	-16
278	-17
279	-16
280	-15
281	-16
282	-15
283	-14
284	-13
285	-12
286	-11
287	-12
288	-13
289	-14
290	-15
291	-16
292	-17
293	-16
294	-17
295	-16
296	-17
297	-16
298	-15
299	-16
300	-17
301	-16
302	-17
303	-18
304	-19
305	-20
306	-19
307	-18
308	-19
309	-20
310	-19
311	-18
312	-19
313	-18
314	-19
315	-20
316	-19
317	-20
318	-21
319	-20
320	-19
321	-20
322	-19
323	-20
324	-19
325	-18
326	-19
327	-20
328	-21
329	-22
330	-21
331	-20
332	-19
333	-20
334	-21
335	-20
336	-21
337	-22
338	-21
339	-20
340	-19
341	-18
342	-17
343	-18
344	-17
345	-16
346	-17
347	-16
348	-17
349	-16
350	-17
351	-18
352	-19
353	-18
354	-17
355	-16
356	-17
357	-18
358	-19
359	-18
360	-17
361	-16
362	-15
363	-16
364	-15
365	-16
366	-15
367	-14
368	-13
369	-14
370	-13
371	-14
372	-15
373	-14
374	-13
375	-12
376	-13
377	-14
378	-15
379	-14
380	-15
381	-14
382	-15
383	-14
384	-15
385	-14
386	-13
387	-14
388	-15
389	-14
390	-15
391	-16
392	-17
393	-18
394	-19
395	-18
396	-17
397	-18
398	-17
399	-18
400	-17
401	-18
402	-17
403	-18
404	-17
405	-16
406	-17
407	-16
408	-15
409	-16
410	-15
411	-14
412	-15
413	-14
414	-13
415	-12
416	-13
417	-14
418	-15
419	-16
420	-17
421	-16
422	-17
423	-18
424	-19
425	-20
426	-19
427	-20
428	-19
429	-18
430	-17
431	-16
432	-17
433	-18
434	-19
435	-20
436	-19
437	-20
438	-21
439	-20
440	-21
441	-20
442	-19
443	-20
444	-19
445	-18
446	-17
447	-18
448	-17
449	-18
450	-19
451	-20
452	-19
453	-20
454	-19
455	-18
456	-19
457	-20
458	-21
459	-22
460	-21
461	-22
462	-21
463	-20
464	-21
465	-20
466	-21
467	-22
468	-23
469	-24
470	-25
471	-24
